seed,evaluation_step,completed_environment_episode,td3_parameter_update_step,total_sim_days,expert_sample_count,expert_score_mean,actor_score_mean,expert_minus_actor_score_mean,actor_expert_js_divergence,expert_vs_actor_roc_auc,auc_distance_from_0_5,action_mae,action_rmse,actor_checkpoint,actor_checkpoint_sha256
184,1,100,488,589,16952,0.8988458412739396,0.6495639747588835,0.24928186651505613,0.5548092994732822,0.6780919506561124,0.17809195065611239,0.16870582103729248,0.2525346279144287,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0001_episode_000100.pth,89cfa364ef998c99218089c42120d1f6b46ab36a98326a1fe03993d9393e32e0
184,2,200,954,1155,16952,0.8988458412739396,0.6495639747588835,0.24928186651505613,0.5548092994732822,0.6780919506561124,0.17809195065611239,0.16870582103729248,0.2525346279144287,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0002_episode_000200.pth,89cfa364ef998c99218089c42120d1f6b46ab36a98326a1fe03993d9393e32e0
184,3,300,1462,1763,16952,0.8988458412739396,0.684533863316091,0.21431197795784862,0.3498508796126526,0.8154580805259544,0.31545808052595437,0.2702147662639618,0.34965023398399353,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0003_episode_000300.pth,966b036f0c4c8b605446c4bd2c22118d11dd08f1b77df6d62193047aa42de043
184,4,400,2318,2719,16952,0.8988458412739396,0.6814730279580543,0.21737281331588532,0.41430787943459146,0.8777416002594339,0.37774160025943393,0.18536780774593353,0.23939403891563416,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0004_episode_000400.pth,401c55fcb37413def4ee6a9f60aa8c1b44febd8c0d97b83178e23496b330e19b
184,5,500,3127,3628,16952,0.8988458412739396,0.7362084116440824,0.16263742962985728,0.4001825524741551,0.8982359899650592,0.39823598996505916,0.19542549550533295,0.2625519037246704,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0005_episode_000500.pth,29b9475cd74bfaaca4369f56fab0db96d158965a23131e27bf59cb480904532b
184,6,600,4030,4631,16952,0.8988458412739396,0.7050109037010016,0.19383493757293802,0.2558568794128587,0.8771915538635474,0.3771915538635474,0.16714279353618622,0.2359185814857483,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0006_episode_000600.pth,6bba8ac804bea004b6df7ca23379620a28d0a6ed566ab73fe3467c82da826616
184,7,700,4945,5646,16952,0.8988458412739396,0.7184947595708319,0.18035108170310776,0.313600117027852,0.9142235100255871,0.4142235100255871,0.1980346292257309,0.2695997655391693,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0007_episode_000700.pth,dac0ef31d0dd78fe3f254a099136fe85b31691d290fd1439ddf08013bfb6acf7
184,8,800,5672,6473,16952,0.8988458412739396,0.7330644033814518,0.16578143789248778,0.3339809531966314,0.8844640589585763,0.38446405895857627,0.2490144520998001,0.31799498200416565,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0008_episode_000800.pth,cda5c947ea59a59410cddee8715ebea203b89bea75c4d5c0d621de30e5720240
184,9,900,6567,7468,16952,0.8988458412739396,0.7382991728153117,0.16054666845862797,0.3099178607430293,0.8840711721556309,0.3840711721556309,0.27019351720809937,0.338875949382782,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0009_episode_000900.pth,fd9a5ca470eb68403daf2a4583caee58a800cfc6f73652ee54d1962e02cb5099
184,10,1000,7522,8523,16952,0.8988458412739396,0.7351606241001036,0.163685217173836,0.2655762245995816,0.860993163023553,0.360993163023553,0.27767863869667053,0.34748321771621704,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0010_episode_001000.pth,3e4db5f2436b37eed52fa666f03223975f57e1e97ee67761a715d18f6ffdc2b4
184,11,1100,8472,9573,16952,0.8988458412739396,0.7610387545192826,0.13780708675465703,0.2152671584853554,0.8175251765053636,0.3175251765053636,0.28423094749450684,0.3518165946006775,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0011_episode_001100.pth,7bc391722a5176a9765643f7d33f579c65b7ebc7f0e9f4d37d82511411e9c5e6
184,12,1200,9381,10582,16952,0.8988458412739396,0.8253103388493609,0.07353550242457874,0.17163377912808844,0.6399901640497969,0.13999016404979692,0.25846371054649353,0.3313126564025879,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0012_episode_001200.pth,fabbcf63b526b341916df681287063d4d00f77e3940eae89714a42e1b3405525
184,13,1300,10279,11580,16952,0.8988458412739396,0.8126395914069394,0.0862062498670002,0.22025952887929268,0.5032775463814104,0.0032775463814104233,0.2385207563638687,0.3150842785835266,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0013_episode_001300.pth,2cf29e7fe64c8c27cdb1d2a17d634b9e4229e73df7db4c8bbb93177bac093798
184,14,1400,11246,12647,16952,0.8988458412739396,0.85483615270738,0.044009688566559624,0.1562932038379376,0.7788383694649257,0.2788383694649257,0.2277233600616455,0.3075081408023834,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0014_episode_001400.pth,059312309c71b6e8f17ebd52c84d14b642e1591b432bc78f6a154283121cd4cd
184,15,1500,12260,13761,16952,0.8988458412739396,0.8668252520145406,0.03202058925939899,0.10821264554853299,0.6756140624050007,0.17561406240500066,0.22707663476467133,0.307513564825058,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0015_episode_001500.pth,7d1e049da20bf85fddb163a84d6eb48bf5992e3822be1fae482f1362ab8a6dbc
184,16,1600,13547,15148,16952,0.8988458412739396,0.8667082440278591,0.03213759724608056,0.10902705726305204,0.5943188861991808,0.09431888619918083,0.239815354347229,0.31801077723503113,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0016_episode_001600.pth,e00157a6e62c889812346011bf88fd1681d4e91ed34ac11c73b976f82cd8bcc1
184,17,1700,15051,16752,16952,0.8988458412739396,0.8673459592951288,0.03149988197881082,0.14635765859598537,0.6004231512383409,0.10042315123834089,0.25075480341911316,0.32299116253852844,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0017_episode_001700.pth,2b274a7333f0daa33f12222a79f73a770920d4eca5087b2eeaf88298f1923f80
184,18,1800,16518,18319,16952,0.8988458412739396,0.8713937305863779,0.027452110687561704,0.17320732175719405,0.5871123151959362,0.08711231519593621,0.2786887586116791,0.34639397263526917,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0018_episode_001800.pth,8f846f82c5fca3801bfbee6d5beab88000d5fced4247d070dc42118082e22e5b
184,19,1900,17941,19842,16952,0.8988458412739396,0.8718287831791178,0.0270170580948218,0.16050687507553693,0.6072386936682226,0.10723869366822258,0.2847899794578552,0.35148268938064575,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0019_episode_001900.pth,a340f6c95b269feaab666a90cded7feaa8d4d2e449201ec258b113cfb29d638c
184,20,2000,19554,21555,16952,0.8988458412739396,0.8708559278567525,0.02798991341718715,0.17788130657449286,0.6019696471490666,0.10196964714906664,0.2718866765499115,0.34323740005493164,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0020_episode_002000.pth,15103e7c3afeee2d51680745b3782083d6d34d2ff69f4aedc37ce6067a63943e
184,21,2100,21341,23442,16952,0.8988458412739396,0.8687028671432868,0.03014297413065281,0.15778749172104953,0.59073815609006,0.09073815609005997,0.27596887946128845,0.345791757106781,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0021_episode_002100.pth,6e6655a8c6b0e115ac8ff1587a49fc0621e7f39c7060e3d956ad95d4f97ca676
184,22,2200,23491,25692,16952,0.8988458412739396,0.8679451149384658,0.030900726335473805,0.1480703597452308,0.5835882106315341,0.0835882106315341,0.2799002528190613,0.34924086928367615,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0022_episode_002200.pth,444ca047e9d226823bf3a416f7ba2f1cbddabc84b6621c592d08a6a3a1966bad
184,23,2300,25770,28071,16952,0.8988458412739396,0.8689509955273942,0.02989484574654544,0.1492993254863253,0.5844967056860545,0.0844967056860545,0.2880138158798218,0.3558937609195709,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0023_episode_002300.pth,c61511bb63b3ee1147ab369eaf25a26a8e4443e82bbb8f801a2219177b3ff5f8
184,24,2400,28588,30989,16952,0.8988458412739396,0.8666640648784475,0.032181776395492134,0.16684095814468197,0.5277782842864654,0.02777828428646545,0.30602073669433594,0.3699740171432495,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0024_episode_002400.pth,33e9ba47bb647a50b772f97186b618cfb3af22eb1dbad11ccb4c3bbe463806db
184,25,2500,31537,34038,16952,0.8988458412739396,0.863789286498295,0.03505655477564462,0.1782717386540918,0.506388393214074,0.0063883932140740285,0.3123956620693207,0.3760944902896881,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0025_episode_002500.pth,e79a8bda2e6a006f9af3c2a625560d5f256d8ca44aa7db0efbdd796f2b340c7d
184,26,2600,35178,37779,16952,0.8988458412739396,0.8612138386204867,0.0376320026534529,0.2181787906659235,0.4965971414360198,0.0034028585639802045,0.32491371035575867,0.3871352970600128,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0026_episode_002600.pth,e4965035a30f4313ba73cc6f81212bf37fc458f0e6ccaf8a606a140d06bc2e10
184,27,2700,40259,42960,16952,0.8988458412739396,0.8622123730923135,0.03663346818162616,0.22046142043983388,0.48717012005527194,0.012829879944728062,0.32701024413108826,0.3904240131378174,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0027_episode_002700.pth,f43dab6eb43611c3ded90433479a3ff1925ee9a8d0ee324a2f7edbddd51c2834
184,28,2800,45841,48642,16952,0.8988458412739396,0.8734388037080604,0.025407037565879254,0.17576738394844232,0.49900950795528265,0.0009904920447173504,0.3229358196258545,0.38626933097839355,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0028_episode_002800.pth,b44fa5bc28eafecb1ca26648d548412af3f84b98bec39a5680afe6c1d2ff9a33
184,29,2900,52017,54918,16952,0.8988458412739396,0.8646486371992057,0.03419720407473392,0.17664440439979212,0.46528620264117476,0.03471379735882524,0.3228297233581543,0.3866344392299652,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0029_episode_002900.pth,b3d9950eb18c9fd34c27e5181178c8c59ada9cf6d1a1569ef93e5fab6ed4d5b9
184,30,3000,59701,62702,16952,0.8988458412739396,0.8486840684866114,0.05016177278732825,0.1770291074146937,0.5106275925434522,0.010627592543452247,0.31024476885795593,0.37553825974464417,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0030_episode_003000.pth,4d67a0617a4da2e91fc24bf947b8690d7c9b198c6b9c66dbe06e86c79c9ad777
184,31,3100,67208,70309,16952,0.8988458412739396,0.857958426240633,0.04088741503330662,0.16515553382353945,0.524958873273141,0.024958873273140947,0.3155440390110016,0.38048452138900757,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0031_episode_003100.pth,6e7220a63e2f947915533fcb681fbfbeba29ba0845f2ad7a81c57e23530fef37
184,32,3200,75553,78754,16952,0.8988458412739396,0.8263479964357131,0.07249784483822652,0.17893325494266005,0.5724620001097956,0.07246200010979564,0.31300657987594604,0.3773689270019531,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0032_episode_003200.pth,64ea3dccbc874e350b9caf5a0795cdbf9d75853d4132d8ef5afdc97620fa8c1e
184,33,3300,84842,88143,16952,0.8988458412739396,0.8123671563321118,0.08647868494182787,0.1850760448400027,0.6577731532065332,0.15777315320653318,0.3055134117603302,0.3719930052757263,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_184\actor_snapshots\evaluation_step_0033_episode_003300.pth,83c9daeae7c74e72b32b0199bddaa8ce58499df42c41c63eaa4bce52ee9cd7c0
